date,iso3,yield,spread
2010-09-01,ARG,19.689090909090908,17.04147186147186
2010-10-01,ARG,16.707,14.167000000000002
2012-02-01,ARG,11.778,9.810500000000001
2012-03-01,ARG,10.71888888888889,8.546161616161617
2012-04-01,ARG,10.847916666666668,8.795059523809526
2012-05-01,ARG,10.435833333333333,8.632651515151515
2012-06-01,ARG,11.384545454545455,9.762164502164502
2012-07-01,ARG,10.595769230769232,9.069102564102565
2012-08-01,ARG,10.71923076923077,9.040969899665551
2012-09-01,ARG,10.477083333333333,8.753925438596491
2012-10-01,ARG,10.182272727272727,8.43608225108225
2012-11-01,ARG,10.947142857142856,9.293142857142856
