year,iso3c,mineral_rent
2000,TMN,0.0322155999721099
2001,TMN,0.0247108056906913
2002,TMN,0.0254128476442692
2003,TMN,0.0231991818999603
2004,TMN,0.0936897488883981
2005,TMN,0.172951089373774
2006,TMN,0.312466051156474
2007,TMN,0.466706669569283
2008,TMN,1.05709527125864
2009,TMN,0.697216471192904
2010,TMN,0.727293654930421
2011,TMN,1.04899731932451
2012,TMN,0.78094037792885
2013,TMN,0.690628505342981
2014,TMN,0.511812043809772
2015,TMN,0.360380339983032
2016,TMN,0.394271198053451
2017,TMN,0.492626906093715
2018,TMN,0.437714770813529
2019,TMN,0.19847607675467
2020,TMN,0.295076825861609
2021,TMN,0.865400630628104
1995,TON,0.0
1996,TON,0.0
1997,TON,0.0
1998,TON,0.0
1999,TON,0.0
2000,TON,0.0
2001,TON,0.0
2002,TON,0.0
2003,TON,0.0
2004,TON,0.0
2005,TON,0.0
2006,TON,0.0
2007,TON,0.0
2008,TON,0.0
2009,TON,0.0
2010,TON,0.0
2011,TON,0.0
2012,TON,0.0
2013,TON,0.0
2014,TON,0.0
2015,TON,0.0
2016,TON,0.0
2017,TON,0.0
2018,TON,0.0
2019,TON,0.0
2020,TON,0.0
2021,TON,0.0
1995,TSA,0.166698309021125
1996,TSA,0.176336155379818
1997,TSA,0.169582660768003
1998,TSA,0.275309662831047
1999,TSA,0.206010497580172
2000,TSA,0.195566033719723
2001,TSA,0.212677100142196
2002,TSA,0.207997726600835
2003,TSA,0.185316749681402
2004,TSA,0.237544777278312
2005,TSA,0.659021680040161
2006,TSA,0.80825957875053
2007,TSA,1.38255112492327
2008,TSA,1.79644399656928
2009,TSA,0.7508939631491
2010,TSA,1.23669690987753
2011,TSA,1.14797844566079
2012,TSA,0.613794525130891
2013,TSA,0.706208605476219
2014,TSA,0.425113936982074
2015,TSA,0.223999520972878
2016,TSA,0.273677313145438
2017,TSA,0.356634693518594
2018,TSA,0.33427390936055
2019,TSA,0.506856357767269
2020,TSA,0.528254161502778
2021,TSA,1.02761146366113
1995,TSS,0.470296673112368
1996,TSS,0.733494103504176
1997,TSS,0.495173339442381
1998,TSS,0.371964562094758
1999,TSS,0.273864449174341
2000,TSS,0.408936995717007
2001,TSS,0.426630529720131
2002,TSS,0.479241815771301
2003,TSS,0.192839070244094
2004,TSS,0.31658510875768
2005,TSS,0.544906280732592
2006,TSS,0.956402822327776
2007,TSS,1.12285622819449
2008,TSS,1.13294527796995
2009,TSS,0.84130677026721
2010,TSS,1.34638728658297
2011,TSS,1.63824995806719
2012,TSS,1.32619804687117
2013,TSS,1.15487717088634
2014,TSS,0.835309581020706
2015,TSS,0.482277392289938
2016,TSS,0.660712301255995
2017,TSS,0.842421544992079
2018,TSS,0.752764689521843
2019,TSS,0.764489249705781
2020,TSS,0.950398457185617
2021,TSS,3.11993493387793
1995,TTO,0.0
1996,TTO,0.0
1997,TTO,0.0
1998,TTO,0.0
1999,TTO,0.0
2000,TTO,0.0
2001,TTO,0.0
2002,TTO,0.0
2003,TTO,0.0
2004,TTO,0.0
2005,TTO,0.0
2006,TTO,0.0
2007,TTO,0.0
2008,TTO,0.0
2009,TTO,0.0
2010,TTO,0.0
2011,TTO,0.0
2012,TTO,0.0
2013,TTO,0.0
2014,TTO,0.0
2015,TTO,0.0
2016,TTO,0.0
2017,TTO,0.0
2018,TTO,0.0
2019,TTO,0.0
2020,TTO,0.0
2021,TTO,0.0
1995,TUN,0.0610283450307804
1996,TUN,0.0360616191422632
1997,TUN,0.0102308277568756
1998,TUN,0.0267289653438443
1999,TUN,0.0212891009546866
2000,TUN,0.0157043017549626
2001,TUN,0.00893740020122761
2002,TUN,0.00687701302763482
2003,TUN,0.00512743780152141
2004,TUN,0.0344152790087302
2005,TUN,0.0471794864492486
2006,TUN,0.185988606995718
2007,TUN,0.426057248010281
2008,TUN,3.43341665563442
2009,TUN,2.97124201422009
2010,TUN,1.17495019071848
2011,TUN,0.67925011683644
2012,TUN,0.853462579277847
2013,TUN,0.559353591743679
2014,TUN,0.457421995093816
2015,TUN,0.432793675445469
2016,TUN,0.4369920800971
2017,TUN,0.403747939557608
2018,TUN,0.270935085210546
2019,TUN,0.0
2020,TUN,0.0
2021,TUN,0.0
1995,TUR,0.0447394419281665
1996,TUR,0.0321485472750097
1997,TUR,0.0274117032736885
1998,TUR,0.027666914470034
1999,TUR,0.0253134318083509
2000,TUR,0.0238700694895731
2001,TUR,0.0161729848083937
2002,TUR,0.0130253454645276
2003,TUR,0.0103377338342424
2004,TUR,0.017471477056129
2005,TUR,0.0402695485674776
2006,TUR,0.109189191503533
2007,TUR,0.147316890892937
2008,TUR,0.151035515619601
2009,TUR,0.1216038121696
2010,TUR,0.725044673354386
2011,TUR,0.777896769623353
2012,TUR,0.494959706015113
2013,TUR,0.433052378760757
2014,TUR,0.330649721209624
2015,TUR,0.13485248192782
2016,TUR,0.262367105043267
2017,TUR,0.214531276060355
2018,TUR,0.279763045970501
2019,TUR,0.147280208232673
2020,TUR,0.19878196382086
2021,TUR,0.63423420953124
1995,TUV,0.0
1996,TUV,0.0
1997,TUV,0.0
1998,TUV,0.0
1999,TUV,0.0
2000,TUV,0.0
2001,TUV,0.0
2002,TUV,0.0
2003,TUV,0.0
2004,TUV,0.0
2005,TUV,0.0
2006,TUV,0.0
2007,TUV,0.0
2008,TUV,0.0
2009,TUV,0.0
2010,TUV,0.0
2011,TUV,0.0
2012,TUV,0.0
2013,TUV,0.0
2014,TUV,0.0
2015,TUV,0.0
2016,TUV,0.0
2017,TUV,0.0
2018,TUV,0.0
2019,TUV,0.0
2020,TUV,0.0
2021,TUV,0.0
1995,TZA,0.00851606452352022
1996,TZA,0.0175782107919082
1997,TZA,0.0065973921348281
1998,TZA,0.00606051511661881
1999,TZA,0.046680568964172
2000,TZA,0.243283021929786
2001,TZA,0.677817690187963
2002,TZA,0.969401662444261
2003,TZA,1.34746549938282
2004,TZA,0.969331099417752
2005,TZA,0.778021360681858
2006,TZA,1.18424080572687
2007,TZA,0.984154935221218
2008,TZA,0.109132620950762
2009,TZA,0.738089737216486
2010,TZA,1.59355312280221
2011,TZA,3.17393977178461
2012,TZA,2.62051864342787
2013,TZA,1.95046582699407
2014,TZA,1.24476582037582
2015,TZA,1.15205077600315
2016,TZA,1.46298106534608
2017,TZA,1.22913696861494
2018,TZA,0.811400866099071
2019,TZA,1.0222813611972
2020,TZA,1.23606590780306
2021,TZA,4.02780413757632
1995,UGA,0.0
1996,UGA,0.0
1997,UGA,0.0
1998,UGA,0.000211586746720656
1999,UGA,0.000103753023557853
2000,UGA,0.00185183596797401
2001,UGA,0.0
2002,UGA,0.000126043649454819
2003,UGA,9.96370600742871e-05
2004,UGA,0.0229882619310932
2005,UGA,0.0359786652951038
2006,UGA,0.0874404685272807
2007,UGA,0.0839758932015461
2008,UGA,0.0881902752504696
2009,UGA,0.000133880023102719
2010,UGA,0.00284501139499233
2011,UGA,0.000886812381757145
2012,UGA,0.0012660741291062
2013,UGA,0.135681717695788
2014,UGA,0.1026934433464
2015,UGA,0.0748704248997198
2016,UGA,0.107421790845254
2017,UGA,0.0489111667655104
2018,UGA,0.0
2019,UGA,0.0
2020,UGA,0.0
2021,UGA,0.0
1995,UKR,0.559076370805552
1996,UKR,0.315009450094434
1997,UKR,0.0920328250778938
1998,UKR,0.413046024920531
1999,UKR,0.0
2000,UKR,0.0
2001,UKR,0.0317340751571308
2002,UKR,0.0
2003,UKR,0.0
2004,UKR,0.0109273037035073
2005,UKR,1.17201160598113
2006,UKR,1.17910731514957
2007,UKR,3.0260948245372
2008,UKR,3.19662035214157
2009,UKR,0.889502149931948
2010,UKR,3.49378057537729
2011,UKR,3.45222629185011
2012,UKR,1.57042358494311
2013,UKR,1.63737521614496
2014,UKR,1.14341095849196
2015,UKR,0.231122688449414
2016,UKR,0.643001217767681
2017,UKR,0.94789516391746
2018,UKR,0.421159094247327
2019,UKR,0.0853573721373949
2020,UKR,0.121359236408165
2021,UKR,5.32283012746975
1995,UMC,0.29879814910359
1996,UMC,0.263333474122014
1997,UMC,0.208279841788062
1998,UMC,0.275464195686305
1999,UMC,0.265718923935534
2000,UMC,0.219899539257471
2001,UMC,0.186144380549191
2002,UMC,0.21366039821317
2003,UMC,0.186091543707218
2004,UMC,0.305515797102919
2005,UMC,0.608741254153345
2006,UMC,0.98286434193354
2007,UMC,1.53406405648588
2008,UMC,1.54276898593422
2009,UMC,0.798834961138885
2010,UMC,1.54977464860069
2011,UMC,1.77161823515374
2012,UMC,0.920323728735131
2013,UMC,0.758152845659719
2014,UMC,0.496868562312102
2015,UMC,0.315926941728243
2016,UMC,0.368442283932034
2017,UMC,0.420654395147592
2018,UMC,0.361284854923413
2019,UMC,0.380580601250439
2020,UMC,0.382449675972596
2021,UMC,1.09553098741969
1995,URY,0.0
1996,URY,0.0
1997,URY,0.0310394951737443
1998,URY,0.00779709051476891
1999,URY,0.0147584731869701
2000,URY,0.0185114499533399
2001,URY,0.00792616966800378
2002,URY,0.0241106990979999
2003,URY,0.0453230798895189
2004,URY,0.103684076538843
2005,URY,0.127580844762017
2006,URY,0.166644402452767
2007,URY,0.138069163738037
2008,URY,0.100828007838583
2009,URY,0.112282516468352
2010,URY,0.0942144321947679
2011,URY,0.102940114853116
2012,URY,0.0978419100423681
2013,URY,0.0627354464964859
2014,URY,0.0402289034813021
2015,URY,0.0254240088810458
2016,URY,0.0245594568058779
2017,URY,0.020879571807839
2018,URY,0.00791916693397748
2019,URY,0.0
2020,URY,0.0
2021,URY,0.0121922933901486
1995,USA,0.0597669786574033
1996,USA,0.0425169063812414
1997,USA,0.0352190687928809
1998,USA,0.0250266972341998
1999,USA,0.0206751165576211
2000,USA,0.0134401090902058
2001,USA,0.0077512969667038
2002,USA,0.00516845816122584
2003,USA,0.0104020159899936
2004,USA,0.0190642644705128
2005,USA,0.0256053896311341
2006,USA,0.0637464562948489
2007,USA,0.0700163062364638
2008,USA,0.110496529638692
2009,USA,0.073856708586716
2010,USA,0.166896320336218
2011,USA,0.238996864592749
2012,USA,0.163414793078767
2013,USA,0.120356943952869
2014,USA,0.0880467319514241
2015,USA,0.0362503184615436
2016,USA,0.0380022225151832
2017,USA,0.0412677424038313
2018,USA,0.0352448401068123
2019,USA,0.0187501063382904
2020,USA,0.02138952271423
2021,USA,0.101999501227916
1995,UZB,0.300715396012429
1996,UZB,0.193662009159915
1997,UZB,0.220611710553217
1998,UZB,0.0636264754514798
1999,UZB,0.0770514785664045
2000,UZB,0.164238515501257
2001,UZB,0.108041838954363
2002,UZB,0.246537749525258
2003,UZB,0.315271453353902
2004,UZB,1.02015315898038
2005,UZB,0.909829761446114
2006,UZB,4.21465331082121
2007,UZB,4.37341581018419
2008,UZB,5.29974600640318
2009,UZB,5.1332000617616
2010,UZB,5.93844484670294
2011,UZB,7.69198003727705
2012,UZB,6.5876963283587
2013,UZB,4.51469943597757
2014,UZB,3.50704473062017
2015,UZB,3.13494692424688
2016,UZB,4.22622567643029
2017,UZB,7.22319684202001
2018,UZB,9.03878504058788
2019,UZB,4.92871809001081
2020,UZB,6.59047011084412
2021,UZB,8.50242086897125
1995,VCT,0.0
1996,VCT,0.0
1997,VCT,0.0
1998,VCT,0.0
1999,VCT,0.0
2000,VCT,0.0
2001,VCT,0.0
2002,VCT,0.0
2003,VCT,0.0
2004,VCT,0.0
2005,VCT,0.0
2006,VCT,0.0
2007,VCT,0.0
2008,VCT,0.0
2009,VCT,0.0
2010,VCT,0.0
2011,VCT,0.0
2012,VCT,0.0
2013,VCT,0.0
2014,VCT,0.0
2015,VCT,0.0
2016,VCT,0.0
2017,VCT,0.0
2018,VCT,0.0
2019,VCT,0.0
2020,VCT,0.0
2021,VCT,0.0
1995,VEN,0.158588175719508
1996,VEN,0.280750213703048
1997,VEN,0.175195451404365
1998,VEN,0.175817166522284
1999,VEN,0.0677636577575582
2000,VEN,0.0791049284520338
2001,VEN,0.0847673044326254
2002,VEN,0.147595355600824
2003,VEN,0.262179151792683
2004,VEN,0.250350753545494
2005,VEN,0.689719723755767
2006,VEN,0.729497875448801
2007,VEN,0.962687910432328
2008,VEN,0.771169403064098
2009,VEN,0.222148531467271
2010,VEN,0.404512915599153
2011,VEN,0.680305862417914
2012,VEN,0.27995466938778
2013,VEN,0.235548638653949
2014,VEN,0.105295257610407
2002,VIR,0.0
2003,VIR,0.0
2004,VIR,0.0
2005,VIR,0.0
2006,VIR,0.0
2007,VIR,0.0
2008,VIR,0.0
2009,VIR,0.0
2010,VIR,0.0
2011,VIR,0.0
2012,VIR,0.0
2013,VIR,0.0
2014,VIR,0.0
2015,VIR,0.0
2016,VIR,0.0
2017,VIR,0.0
2018,VIR,0.0
2019,VIR,0.0
2020,VIR,0.0
1995,VNM,0.011043475316308
1996,VNM,0.00977751286911756
1997,VNM,0.0262867642161712
1998,VNM,0.0159591217496983
1999,VNM,0.0161858100889636
2000,VNM,0.0281474119945084
2001,VNM,0.0300841737970368
2002,VNM,0.0316975958313845
2003,VNM,0.0322716334595364
2004,VNM,0.0495840962607542
2005,VNM,0.111152512092499
2006,VNM,0.299104610914458
2007,VNM,0.445829496551402
2008,VNM,0.846977530868212
2009,VNM,0.547749371787389
2010,VNM,0.452415653552499
2011,VNM,0.566180943893496
2012,VNM,0.332549597455944
2013,VNM,0.315103546182036
2014,VNM,0.189849847946125
2015,VNM,0.116505184144997
2016,VNM,0.121608749123366
2017,VNM,0.194206258331206
2018,VNM,0.0904699342057104
2019,VNM,0.0193784133567084
2020,VNM,0.0234989381016957
2021,VNM,0.102200574210061
1995,VUT,0.0
1996,VUT,0.0
1997,VUT,0.0
1998,VUT,0.0
1999,VUT,0.0
2000,VUT,0.0
2001,VUT,0.0
2002,VUT,0.0
2003,VUT,0.0
2004,VUT,0.0
2005,VUT,0.0
2006,VUT,0.0
2007,VUT,0.0
2008,VUT,0.0
2009,VUT,0.0
2010,VUT,0.0
2011,VUT,0.0
2012,VUT,0.0
2013,VUT,0.0
2014,VUT,0.0
2015,VUT,0.0
2016,VUT,0.0
2017,VUT,0.0
2018,VUT,0.0
2019,VUT,0.0
2020,VUT,0.0
2021,VUT,0.0
1995,WLD,0.101707914104968
1996,WLD,0.0873327228041339
1997,WLD,0.0794426887566554
1998,WLD,0.0784222697611925
1999,WLD,0.0705949486093023
2000,WLD,0.073517182880336
2001,WLD,0.0627247406563182
2002,WLD,0.0632262951935613
2003,WLD,0.0625910622505125
2004,WLD,0.108350789024303
2005,WLD,0.199423843416214
2006,WLD,0.355745631224176
2007,WLD,0.537204567172934
2008,WLD,0.560823864245667
2009,WLD,0.315405705108581
2010,WLD,0.666209028917772
2011,WLD,0.806368872542759
2012,WLD,0.484358138286842
2013,WLD,0.438784638394285
2014,WLD,0.311839156059061
2015,WLD,0.183027052714267
2016,WLD,0.214557373073076
2017,WLD,0.276504129618145
2018,WLD,0.253085866847165
2019,WLD,0.231890248030009
2020,WLD,0.259630695207598
2021,WLD,0.770353083320156
1995,WSM,0.0
1996,WSM,0.0
1997,WSM,0.0
1998,WSM,0.0
1999,WSM,0.0
2000,WSM,0.0
2001,WSM,0.0
2002,WSM,0.0
2003,WSM,0.0
2004,WSM,0.0
2005,WSM,0.0
2006,WSM,0.0
2007,WSM,0.0
2008,WSM,0.0
2009,WSM,0.0
2010,WSM,0.0
2011,WSM,0.0
2012,WSM,0.0
2013,WSM,0.0
2014,WSM,0.0
2015,WSM,0.0
2016,WSM,0.0
2017,WSM,0.0
2018,WSM,0.0
2019,WSM,0.0
2020,WSM,0.0
2021,WSM,0.0
2008,XKX,0.0
2009,XKX,0.103195627947151
2010,XKX,0.456136814085565
2011,XKX,0.339144129318233
2012,XKX,0.108932715392703
2013,XKX,0.106494238331507
2014,XKX,0.227030986264137
2015,XKX,0.10013664162422
2016,XKX,0.116892340321784
2017,XKX,0.26220389637406
2018,XKX,0.259796395926622
2019,XKX,0.155240679271605
2020,XKX,0.182422584469144
2021,XKX,0.549818417405912
1995,YEM,0.0
1996,YEM,0.0
1997,YEM,0.0
1998,YEM,0.0
1999,YEM,0.0
2000,YEM,0.0
2001,YEM,0.0
2002,YEM,0.0
2003,YEM,0.0
2004,YEM,0.0
2005,YEM,0.0
2006,YEM,0.0
2007,YEM,0.0
2008,YEM,0.0
2009,YEM,0.0
2010,YEM,0.0
2011,YEM,0.0
2012,YEM,0.0
2013,YEM,0.0
2014,YEM,0.0
2015,YEM,0.0
2016,YEM,0.0
2017,YEM,0.0
2018,YEM,0.0
1995,ZAF,0.629558649209082
1996,ZAF,1.22411034074954
1997,ZAF,0.745790349903574
1998,ZAF,0.64307688551655
1999,ZAF,0.422085646045712
2000,ZAF,0.706162575140753
2001,ZAF,0.801835988243925
2002,ZAF,1.0084902137869
2003,ZAF,0.187700723391933
2004,ZAF,0.347546867888011
2005,ZAF,0.793861746673571
2006,ZAF,1.21412691062411
2007,ZAF,1.68097036659602
2008,ZAF,2.50224527184671
2009,ZAF,1.31414768436906
2010,ZAF,2.20832164667078
2011,ZAF,2.43339625717376
2012,ZAF,1.93209444082154
2013,ZAF,2.06617800745958
2014,ZAF,1.41413205264697
2015,ZAF,0.484685252972113
2016,ZAF,0.908658964178643
2017,ZAF,0.865006959954753
2018,ZAF,0.509756015166847
2019,ZAF,1.38576110729649
2020,ZAF,1.42688004952484
2021,ZAF,3.83186872976266
1995,ZMB,0.00472101130328813
1996,ZMB,0.015439400554149
1997,ZMB,0.0155533135873438
1998,ZMB,0.0381697860302422
1999,ZMB,0.0258822432234426
2000,ZMB,0.620250874620162
2001,ZMB,0.00592324713346475
2002,ZMB,0.0086656835468358
2003,ZMB,0.00376024840571146
2004,ZMB,4.45216198463444
2005,ZMB,6.70355262144712
2006,ZMB,14.114181525681
2007,ZMB,14.9940005747353
2008,ZMB,9.58783644589246
2009,ZMB,8.96226154084205
2010,ZMB,13.332916385834
2011,ZMB,12.0864380495102
2012,ZMB,7.78670394690198
2013,ZMB,6.58363211831429
2014,ZMB,4.6410142846678
2015,ZMB,2.93259706646679
2016,ZMB,2.90152055038361
2017,ZMB,5.68799518266873
2018,ZMB,6.34088466305535
2019,ZMB,2.18381315797062
2020,ZMB,8.22847200529854
2021,ZMB,28.2490949914965
1995,ZWE,3.69420562111707
1996,ZWE,3.99007876458701
1997,ZWE,3.10028974498855
1998,ZWE,0.804858369086569
1999,ZWE,0.703599845259129
2000,ZWE,0.801847432306675
2001,ZWE,0.564822989541948
2002,ZWE,1.32030561761863
2003,ZWE,1.21503564974506
2004,ZWE,2.06464063081244
2005,ZWE,1.94565384017996
2006,ZWE,4.45014973945099
2007,ZWE,5.52927711545011
2008,ZWE,2.40577467248271
2009,ZWE,0.912792592657188
2010,ZWE,2.28456555833204
2011,ZWE,3.02582901599048
2012,ZWE,1.96165547732282
2013,ZWE,1.51174178336788
2014,ZWE,1.4848813746744
2015,ZWE,0.80456323878968
2016,ZWE,0.903845635535043
2017,ZWE,1.71234881128599
2018,ZWE,1.64633911808631
2019,ZWE,2.41107592851979
2020,ZWE,2.24569684891292
2021,ZWE,4.24065959200093
