iso3c,year,y_res,gain_t,gain_lag1,gain_lag2
THA,2020,0.7726888623569732,49.6975737237445,49.0916370052157,48.8883841991621
TUR,2020,-1.486164460682792,53.9231760727439,53.5690479342367,52.6378705346228
UGA,2020,1.7691209609139893,34.254822130807,34.1848332417473,34.6327763955391
VNM,2020,0.3039582378469361,45.3194071788224,44.5795393594844,44.4454286611562
ZAF,2020,2.178545476371517,46.8603147135462,47.0337274236925,46.7438953136678
ZMB,2020,9.626755247697638,39.3293456736483,39.5156305147751,39.3144193260271
ARM,2021,0.8218303255793407,56.2441555269216,55.6897616591797,55.238560107742
AUS,2021,-1.692904199840256,69.2119739947733,68.3131040775975,69.263731588679
AUT,2021,-0.2353319837390453,68.5165215286399,69.1193401753625,69.1237909346913
BEL,2021,-0.26384580392193446,63.4034267480416,63.2306308173713,62.9701380179029
BGD,2021,-2.638818865447692,33.8470240192005,35.1730766992109,34.9048344599208
BGR,2021,-0.5689725976853196,53.9134271685792,53.5973823848673,54.056573125792
BRA,2021,-0.4498414377437516,46.9736664002029,47.2507297388285,47.2571063343334
BWA,2021,0.751752659142551,49.288472534803,49.0296518790139,49.3951773150172
CAN,2021,0.2209409413223847,68.3039155368302,67.8266193919315,68.4509950689282
CHE,2021,-0.1640846283385431,72.5033200183523,72.8099004398581,72.4964086719129
CHL,2021,0.9004521628524702,59.813567293437,60.1404265917762,59.6899884044304
CHN,2021,0.32667341211186485,57.8492898352728,57.1773753317043,55.6713966612949
CIV,2021,1.232783263520926,39.94057646317,37.9821590248294,34.8210081861511
COL,2021,0.825873405072846,46.7463310624448,46.9771373786387,46.8038319285223
CYP,2021,-0.8986282576448618,56.0633359903442,55.9885891420146,56.6520179444501
CZE,2021,0.29743841167332685,62.2798517683173,62.2451813508331,62.5056626961134
DEU,2021,-0.25835626087049013,70.0948932265681,70.1445740003777,70.3403059700903
DNK,2021,-0.11312292270928026,72.7005783328038,72.5301373897076,72.0784525778251
EGY,2021,-0.40092983834658646,44.9338463128158,44.5770218044567,44.8195519151309
ESP,2021,-0.30824728046015426,60.5771047033233,60.5272504809885,60.2528627745255
FIN,2021,-0.19995889640160103,74.6804733263889,74.1789855511038,73.8151772621887
FRA,2021,-0.22893060152818712,67.5842475482433,66.7702304451671,67.7222688013064
GBR,2021,-0.024293461615652823,70.4981867127639,70.6339530811489,71.0524114020241
GRC,2021,-0.9752255545811157,58.0137000523331,57.0316847472057,56.6053053560845
HRV,2021,-0.19223716946337693,53.0603723363919,53.8680334000149,53.539686540852
HUN,2021,0.4542932966695703,54.7225942920177,54.6354381524746,54.3156379007663
IDN,2021,-0.20932428428558403,45.8235377759691,45.4744666235717,45.0940252769554
IND,2021,0.10185284811383077,43.5472243180185,43.336341538806,42.0852467075743
IRL,2021,-0.5223169927982129,64.3392563834615,64.1280346596852,63.701016770903
ISL,2021,0.6250359138656054,69.2612062021069,69.1846704731857,69.4417089929441
ISR,2021,0.04575689078697065,62.2108967072375,60.7627885756179,60.309571450309
ITA,2021,-0.42953475891221826,58.2224142108971,57.9829812800669,56.6469175137762
JPN,2021,-0.22721309707372828,65.7508394487063,65.4725117776419,65.4869139354302
KEN,2021,-0.12049075787673225,38.0686784755705,37.5436412938639,37.5022827250259
KOR,2021,0.3303364683649124,66.624422390095,66.3054618011334,66.2239191997524
LKA,2021,-0.43868151464205596,44.8740561897093,45.3062028567002,44.7828744911775
LTU,2021,-0.5458366523638041,59.9651009427467,59.5875332763545,59.0357002957043
LUX,2021,-0.32211234657083865,67.5087759028992,68.925574385401,68.8454893700095
LVA,2021,-0.23567220426869362,59.5166676111552,59.0909717298111,58.2533833755748
MEX,2021,-1.9743751669546574,45.7798165985587,46.1175351857922,46.0962400989853
MLT,2021,-0.48188705170338253,56.1908555699764,55.8677636854967,54.8983222998575
MYS,2021,0.2794157044987533,54.7641098736997,54.9542700097123,54.853196557016
NAM,2021,0.5940031565385855,44.7264682831889,44.8332527938222,44.4445181256039
NGA,2021,1.6675079312176582,36.6086882077872,36.6182114428686,36.0556342491345
NLD,2021,-0.2969424825410065,67.5216405078684,67.387191727378,67.0741818682251
NOR,2021,0.30755860439972804,76.6343950685344,76.0046582733031,76.2700194875748
NZL,2021,0.5623310558046772,70.4555322122407,70.1810085341009,70.2627010648377
PAK,2021,-0.5785821169464587,38.7586705688308,38.6863486114132,37.6960049792933
PER,2021,1.202095080235562,46.2781460194486,46.8401957189322,46.6784803923996
PHL,2021,0.20630063372534524,42.7547069369605,42.358746312714,41.4074546688432
POL,2021,-0.25775013190629625,60.3885316192057,60.8031461828151,60.781096085353
PRT,2021,-0.3482227724089526,61.5190155410805,61.1834186517583,61.144025186842
QAT,2021,-0.23929975428732797,57.9461036967223,57.7479663891656,56.8915617045575
ROU,2021,-0.6694223226212102,51.0172466692471,51.021025244021,50.3719731402755
RUS,2021,-0.7009968186194833,57.2142534278362,57.7214803936963,58.63901389031
SGP,2021,0.021503813062882918,71.2399054504498,70.9188424962788,70.7153654197149
SRB,2021,-1.2448341652871382,48.5393485729209,48.4022273301302,48.4263970777453
SVK,2021,-0.9104980437749927,54.941363085849,55.8220247955425,54.66465103122
SVN,2021,-0.5669248310050032,62.5509572445362,62.8234276353446,63.2870865949431
SWE,2021,0.011182758664446624,71.4885374828723,71.1727291582621,71.3814769541589
THA,2021,0.22686120690876171,49.8765890390752,49.6975737237445,49.0916370052157
TUR,2021,4.897397034415672,54.1111767551464,53.9231760727439,53.5690479342367
UGA,2021,-0.12232203972136624,34.325529472346,34.254822130807,34.1848332417473
VNM,2021,-1.105825413189482,46.2566000389174,45.3194071788224,44.5795393594844
ZAF,2021,0.042473420192226996,47.4197726276826,46.8603147135462,47.0337274236925
ZMB,2021,3.6978046282461,39.3235046754847,39.3293456736483,39.5156305147751
ARM,2022,0.5676943865298565,56.4134717918025,56.2441555269216,55.6897616591797
AUS,2022,-0.32732301980745193,69.1465549910627,69.2119739947733,68.3131040775975
AUT,2022,0.22980459967745093,68.213840941009,68.5165215286399,69.1193401753625
BEL,2022,0.06675794473574093,63.5259787135581,63.4034267480416,63.2306308173713
BGD,2022,-1.1465461413396776,32.9617667042196,33.8470240192005,35.1730766992109
BGR,2022,0.6064053577911758,53.1837017032392,53.9134271685792,53.5973823848673
BRA,2022,1.7737427804278303,46.8762486214936,46.9736664002029,47.2507297388285
BWA,2022,-0.13731498142676468,49.1162187040773,49.288472534803,49.0296518790139
CAN,2022,-0.0698249094468688,68.4999358682349,68.3039155368302,67.8266193919315
CHE,2022,-0.501359292668967,72.8148341890288,72.5033200183523,72.8099004398581
CHL,2022,0.9089104355942985,60.0362214858948,59.813567293437,60.1404265917762
CHN,2022,-1.292702495576286,58.0501191796673,57.8492898352728,57.1773753317043
CIV,2022,-1.852822808427593,40.0737293022029,39.94057646317,37.9821590248294
COL,2022,3.0407033213649486,46.820482091427,46.7463310624448,46.9771373786387
CYP,2022,0.6771609832422503,56.2598849459747,56.0633359903442,55.9885891420146
CZE,2022,1.0737454578255288,62.4771872118165,62.2798517683173,62.2451813508331
DEU,2022,-0.2783338259686887,70.1877115957677,70.0948932265681,70.1445740003777
DNK,2022,0.05655725620455554,72.8121419233711,72.7005783328038,72.5301373897076
EGY,2022,-0.09813484823477125,45.0440620437911,44.9338463128158,44.5770218044567
ESP,2022,0.045261134861656394,60.1921083617437,60.5771047033233,60.5272504809885
FIN,2022,0.37890305336913466,74.75656101349,74.6804733263889,74.1789855511038
FRA,2022,-0.04498319514484539,67.395343667044,67.5842475482433,66.7702304451671
GBR,2022,-0.19252665730823293,70.5099222234334,70.4981867127639,70.6339530811489
GRC,2022,1.2312085016941472,57.771732875613,58.0137000523331,57.0316847472057
HRV,2022,0.039124892472891165,53.4702989570905,53.0603723363919,53.8680334000149
HUN,2022,3.1764198899962532,54.1712209359466,54.7225942920177,54.6354381524746
IDN,2022,-0.22707450223488213,46.0462362353246,45.8235377759691,45.4744666235717
IND,2022,0.016090254793608594,43.6778430309465,43.5472243180185,43.336341538806
IRL,2022,0.06257937196297547,64.4559250923447,64.3392563834615,64.1280346596852
ISL,2022,0.5144830918760475,68.4933821482981,69.2612062021069,69.1846704731857
ISR,2022,0.07805735768045713,62.0208021396,62.2108967072375,60.7627885756179
ITA,2022,0.7793592010679132,58.6344993058074,58.2224142108971,57.9829812800669
JPN,2022,-1.3193756549762894,65.8635628190201,65.7508394487063,65.4725117776419
KEN,2022,-0.7089081348391257,38.0509719311116,38.0686784755705,37.5436412938639
KOR,2022,-0.025186386401956473,66.8374441814646,66.624422390095,66.3054618011334
LKA,2022,12.880701706417614,43.9850041053028,44.8740561897093,45.3062028567002
LTU,2022,0.6017840936332265,60.0850471601756,59.9651009427467,59.5875332763545
LUX,2022,0.4412815335146587,67.531272510357,67.5087759028992,68.925574385401
LVA,2022,0.3422618721585292,59.419130264014,59.5166676111552,59.0909717298111
MEX,2022,-0.3277358070913605,45.7460225460063,45.7798165985587,46.1175351857922
MLT,2022,0.10704497951814962,56.4135192993455,56.1908555699764,55.8677636854967
MYS,2022,-0.2686610461000343,55.1399293545067,54.7641098736997,54.9542700097123
NAM,2022,1.6578710677134616,44.9586374188898,44.7264682831889,44.8332527938222
NGA,2022,-0.8903679746890365,36.6650475255002,36.6086882077872,36.6182114428686
NLD,2022,0.0784179859715608,66.6856512751482,67.5216405078684,67.387191727378
NOR,2022,0.09796319942932313,76.6347703920986,76.6343950685344,76.0046582733031
NZL,2022,0.5138991798947296,70.369686545781,70.4555322122407,70.1810085341009
PAK,2022,1.7596712781199857,38.6388806116208,38.7586705688308,38.6863486114132
PER,2022,0.6812626372132251,45.8036520328503,46.2781460194486,46.8401957189322
PHL,2022,0.42344933576947197,43.0895797644177,42.7547069369605,42.358746312714
POL,2022,2.6282955194503583,60.2663644436607,60.3885316192057,60.8031461828151
PRT,2022,0.19689547003844932,61.5483454186725,61.5190155410805,61.1834186517583
QAT,2022,0.13555994292661244,58.4578732913136,57.9461036967223,57.7479663891656
ROU,2022,2.2544098842021887,51.3146268933874,51.0172466692471,51.021025244021
RUS,2022,0.25599110762232336,57.1088820277071,57.2142534278362,57.7214803936963
SGP,2022,-0.4061910754559682,71.0637202408457,71.2399054504498,70.9188424962788
SRB,2022,1.424718889366933,48.5897082665276,48.5393485729209,48.4022273301302
SVK,2022,0.3501684818383183,54.7444280465885,54.941363085849,55.8220247955425
SVN,2022,0.3262058005653664,62.756343649379,62.5509572445362,62.8234276353446
SWE,2022,-0.30360709232318017,71.2363765504882,71.4885374828723,71.1727291582621
THA,2022,-0.3163686435452336,49.996801490219,49.8765890390752,49.6975737237445
TUR,2022,1.6241532375733954,53.994046261682,54.1111767551464,53.9231760727439
UGA,2022,-0.7526755823902622,34.1402555680131,34.325529472346,34.254822130807
VNM,2022,-0.07996653278592747,46.4897236897351,46.2566000389174,45.3194071788224
ZAF,2022,0.5045069166691576,46.3955255180428,47.4197726276826,46.8603147135462
ZMB,2022,0.23924338120863098,40.3754149387943,39.3235046754847,39.3293456736483
ARM,2023,-0.027124525103083386,56.7140115960419,56.4134717918025,56.2441555269216
AUS,2023,-0.7674993262366501,69.1970417705069,69.1465549910627,69.2119739947733
AUT,2023,0.3732325378361424,67.9433280945423,68.213840941009,68.5165215286399
BEL,2023,0.35055095551102156,62.8433194300389,63.5259787135581,63.4034267480416
BGD,2023,-1.9117927819447624,32.8575437687353,32.9617667042196,33.8470240192005
BGR,2023,0.6110865050100937,53.2449909705546,53.1837017032392,53.9134271685792
BRA,2023,-2.1092685052743914,47.1557290739033,46.8762486214936,46.9736664002029
BWA,2023,-0.8110284744675438,49.1222558070764,49.1162187040773,49.288472534803
CAN,2023,-0.41134639964122677,68.5494931300211,68.4999358682349,68.3039155368302
CHE,2023,-1.2282402404444135,72.893947633591,72.8148341890288,72.5033200183523
CHL,2023,-2.2388511237770103,60.0594132253809,60.0362214858948,59.813567293437
CHN,2023,-0.7884351214286934,58.1021899611064,58.0501191796673,57.8492898352728
CIV,2023,-0.6380095193533095,40.2542996082619,40.0737293022029,39.94057646317
COL,2023,-1.7103197418905003,47.0303318240402,46.820482091427,46.7463310624448
CYP,2023,0.3668113630038782,55.9555858857426,56.2598849459747,56.0633359903442
CZE,2023,-1.3979916029526236,62.8934116013465,62.4771872118165,62.2798517683173
DEU,2023,0.16730372650672432,69.6123431371393,70.1877115957677,70.0948932265681
DNK,2023,0.18513277837970143,72.7490417030774,72.8121419233711,72.7005783328038
EGY,2023,5.091787960406219,44.8699313128095,45.0440620437911,44.9338463128158
ESP,2023,-0.09094190837666916,60.0844271473413,60.1921083617437,60.5771047033233
FIN,2023,0.302547084422621,74.7922254095542,74.75656101349,74.6804733263889
FRA,2023,0.29165892461099985,67.1998908265401,67.395343667044,67.5842475482433
GBR,2023,0.35202945346099657,69.8538746795106,70.5099222234334,70.4981867127639
GRC,2023,-0.868296950143791,58.0489936371352,57.771732875613,58.0137000523331
HRV,2023,-0.29509182175777154,53.6325046394722,53.4702989570905,53.0603723363919
HUN,2023,-2.5424091668973565,54.5972347642671,54.1712209359466,54.7225942920177
IDN,2023,-1.4891216783517471,45.8654334285471,46.0462362353246,45.8235377759691
IND,2023,-0.9608962926204883,43.5336463671451,43.6778430309465,43.5472243180185
IRL,2023,0.16238209922225444,64.0631376788537,64.4559250923447,64.3392563834615
ISL,2023,-0.2934277684239679,68.3973767028457,68.4933821482981,69.2612062021069
ISR,2023,-0.30006100345922837,62.306464327617,62.0208021396,62.2108967072375
ITA,2023,0.28174489814704307,58.8015160519521,58.6344993058074,58.2224142108971
JPN,2023,-1.1327905506403848,65.3811151140508,65.8635628190201,65.7508394487063
KEN,2023,1.0725324023087452,38.0153193852404,38.0509719311116,38.0686784755705
KOR,2023,-0.7415415918513311,67.4058457301437,66.8374441814646,66.624422390095
LKA,2023,-2.5872526703178504,43.9487495725759,43.9850041053028,44.8740561897093
LTU,2023,1.3397395352597865,60.2258475903818,60.0850471601756,59.9651009427467
LUX,2023,0.4775531538254686,67.6610845382934,67.531272510357,67.5087759028992
LVA,2023,0.11442295638000485,59.4796932604966,59.419130264014,59.5166676111552
MEX,2023,-0.9302152647531585,45.7747798965237,45.7460225460063,45.7798165985587
MLT,2023,0.1578130615970521,55.8793588292367,56.4135192993455,56.1908555699764
MYS,2023,-1.33210878007709,55.3656015742223,55.1399293545067,54.7641098736997
NAM,2023,-3.7395813451179256,44.6136976948072,44.9586374188898,44.7264682831889
NGA,2023,0.12956107981579024,37.0644657374059,36.6650475255002,36.6086882077872
NLD,2023,0.3229456227989307,66.660290410511,66.6856512751482,67.5216405078684
NOR,2023,-0.3599195104741121,76.7894568307142,76.6347703920986,76.6343950685344
NZL,2023,-0.12946482878674048,70.0301002709315,70.369686545781,70.4555322122407
PAK,2023,1.2825059868643294,37.8904252642538,38.6388806116208,38.7586705688308
PER,2023,-1.4732881850751207,46.1859688576508,45.8036520328503,46.2781460194486
PHL,2023,-1.4461837213442843,43.3879284236552,43.0895797644177,42.7547069369605
POL,2023,-1.1040173277842844,60.46101220475,60.2663644436607,60.3885316192057
PRT,2023,-0.23356787303662846,61.4810648467884,61.5483454186725,61.5190155410805
QAT,2023,-0.3622319614573828,58.0395465982236,58.4578732913136,57.9461036967223
ROU,2023,-3.2534017946265306,51.4451157086373,51.3146268933874,51.0172466692471
RUS,2023,-1.128085809708157,56.6367011245904,57.1088820277071,57.2142534278362
SGP,2023,-0.8516731909116156,70.7902244177902,71.0637202408457,71.2399054504498
SRB,2023,-1.251190378130305,48.7748322860527,48.5897082665276,48.5393485729209
SVK,2023,0.6226000260958869,55.168680768158,54.7444280465885,54.941363085849
SVN,2023,0.5902766346223156,62.8469629826294,62.756343649379,62.5509572445362
SWE,2023,0.0005989747376786703,71.0960124736966,71.2363765504882,71.4885374828723
THA,2023,-1.0071270394672844,49.8802686952908,49.996801490219,49.8765890390752
TUR,2023,-1.2916904683983468,53.9027914219218,53.994046261682,54.1111767551464
UGA,2023,-1.450265600753296,34.4234695272471,34.1402555680131,34.325529472346
VNM,2023,-1.6002752412063166,46.0077361846247,46.4897236897351,46.2566000389174
ZAF,2023,-0.7685826023453082,46.5975995010881,46.3955255180428,47.4197726276826
ZMB,2023,4.40459206445794,40.5819427874149,40.3754149387943,39.3235046754847
