Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
South Korea,GDP Annual Growth Rate,2006-09-30T00:00:00,5.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2006-12-31T00:00:00,4.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2007-03-31T00:00:00,4.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2007-06-30T00:00:00,5.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2007-09-30T00:00:00,5.1,Quarterly,KOGDPYOY,2017-03-28T13:45:00
South Korea,GDP Annual Growth Rate,2007-12-31T00:00:00,6.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2008-03-31T00:00:00,5.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2008-06-30T00:00:00,4.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2008-09-30T00:00:00,3.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2008-12-31T00:00:00,-1.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2009-03-31T00:00:00,-1.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2009-06-30T00:00:00,-1.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2009-09-30T00:00:00,0.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2009-12-31T00:00:00,4.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2010-03-31T00:00:00,7.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2010-06-30T00:00:00,7.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2010-09-30T00:00:00,5.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2010-12-31T00:00:00,6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2011-03-31T00:00:00,4.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2011-06-30T00:00:00,3.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2011-09-30T00:00:00,3.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2011-12-31T00:00:00,3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2012-03-31T00:00:00,2.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2012-06-30T00:00:00,2.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2012-09-30T00:00:00,2.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2012-12-31T00:00:00,2.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2013-03-31T00:00:00,2.1,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2013-06-30T00:00:00,2.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2013-09-30T00:00:00,3.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
