year,iso3c,yield_with_spread,sovereign_spread,cpi_yoy,gdp_annual_growth_rate,gdp_per_capita,gross gdp,debt_to_gdp,deficit_to_gdp,current_account_balance,vulnerability,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,gain,population,mineral_rent
2005,FIN,3.350195325930109,-0.9391971337269392,0.6239889309575964,3.125,39142.224,204.97300000000004,39.87,19572.3845,2.877,0.285166580164629,2.3147189617156982,2.1245317459106445,1.5949468612670898,1.950941562652588,1.6615872383117676,1.6870969533920288,72.6429896926702,5237000.0,0.0462401384674904
2005,FRA,3.4055070973712276,-0.8838853622858202,1.7458631813536798,2.0,34964.765,2193.358,68.188,17481.8495,0.104,0.307594723249661,1.3575382232666016,1.666454792022705,0.3997239172458648,1.4078304767608645,1.2449616193771362,1.4767712354660034,64.5787494876913,62731000.0,0.0002985594271636
2005,GBR,4.467575274483971,0.1781828148269224,2.0881712419312852,2.725,42143.874,2546.038,41.0,21071.161,-1.998,0.274699996375347,1.8914798498153689,1.7615721225738523,0.1241877600550651,1.5581610202789309,1.6131834983825684,1.4439563751220703,68.6378699744584,60413000.0,4.91646277770155e-06
2005,GHA,,,15.468503988743285,5.900000000000001,,,,,,,,,,,,,38.2700854902008,22449000.0,1.6684537886074
2005,GRC,3.5847875023527194,-0.7046049573043281,3.54493613753109,0.75,22101.329,242.44999999999996,109.859,11049.900500000002,-7.515,0.337500021952316,0.3513836562633514,0.7097485065460205,0.5065241456031799,0.784953773021698,0.9586502313613892,1.0975693464279177,54.3962727211151,10970000.0,0.033665220168605
2005,HKG,3.979935366267719,-0.3094570933893286,1.265182186234813,7.35,26551.769,181.556,1.7090000000000003,13276.0245,11.918,,1.7701940536499023,1.60948646068573,1.33629047870636,1.6016076803207395,1.7885010242462158,0.6203916668891907,,6838000.0,0.0
2005,HRV,,,,4.25,10448.914,45.035,40.901,5223.5315,-7.303,0.384563288077107,0.1395552307367324,0.4556206464767456,0.4344740808010101,0.0833475664258002,0.4752495586872101,0.4526123106479645,52.4448415414463,4310000.0,0.0
2005,HUN,6.599449149883934,2.310056690226885,3.561901277069128,4.2749999999999995,11200.063,113.098,60.579,5598.0105,-7.195,0.36842501303264,0.6255322694778442,0.7481929063796997,1.0031003952026367,0.8388091921806335,1.047473430633545,1.1751893758773804,55.2749497401297,10098000.0,0.003114859712855
2005,IDN,,,10.39707193123827,5.695,1404.348,310.92,42.612,703.4855000000001,0.513,0.479714819986965,-0.9060518145561218,-0.5026447176933289,-1.5181759595870972,-0.7978721857070923,-0.6469480395317078,-0.1219255179166793,41.6748172571106,221398000.0,1.58686660914769
2005,IND,6.9927137736815155,2.7033213140244676,,9.225,710.5120000000001,820.3849999999999,82.378,354.013,-1.207,0.531487592740426,-0.3631608486175537,-0.0987746343016624,-1.013880491256714,0.1331301629543304,-0.2918895184993744,0.4136856496334076,41.0481666448392,1154639000.0,0.839983093989034
2005,IRL,3.417330532812598,-0.8720619268444497,2.4549708629520666,5.75,50475.16,211.993,26.06,25238.7945,-3.5400000000000005,0.330640159766523,1.5844465494155884,1.730557203292847,1.2986668348312378,1.5842841863632202,1.4879618883132937,1.6238545179367063,60.5551982458922,4200000.0,0.0420519559660556
2005,ISL,7.569057543290043,3.2796650836329957,3.987209347656719,6.1499999999999995,57405.559,16.853,68.931,28705.501999999997,-15.708,0.335441019276619,2.301355361938477,1.9684877395629885,1.4446971416473389,1.9393240213394165,1.6023203134536743,1.568608045578003,69.0019709494469,294000.0,0.0
2005,ISR,,,1.311780624411479,5.045,21285.46,147.442,85.175,10643.7255,2.9569999999999994,0.319587362339404,0.8230183720588684,1.0384598970413208,-1.2475227117538452,0.8077159523963928,0.8616880178451538,0.6461243629455566,59.5924969777954,6927000.0,0.0
2005,ITA,3.5583624294184077,-0.7310300302386401,1.9848470261912696,1.0365,32148.046,1866.013,106.176,16074.121999999998,-0.88,0.3453663215080789,0.4035796523094177,0.5562034845352173,0.4891155362129211,0.5092430114746094,0.9962796568870544,1.0570292472839355,56.362230561197,58044000.0,3.86168726856572e-05
2005,JPN,1.3855937088274046,-2.903798750829643,-0.2821634208959006,1.8,37819.107,4831.467,174.595,18907.7485,3.5209999999999995,0.367570601102053,1.210124135017395,1.2854862213134766,1.0357694625854492,1.224396586418152,1.2587310075759888,1.0062769651412964,62.611560764429,127752000.0,0.0012146465927148
2005,KEN,,,,5.925,778.323,26.307,37.412,389.895,-1.046,0.519940367455903,-1.0125367641448977,-0.7091102600097656,-1.2505059242248535,-0.8808810114860535,-0.2882145941257477,-0.2448420077562332,35.6579806263717,33800000.0,0.0064136034506916
2005,KOR,4.948333333333333,0.6589408736762855,2.756725970923948,3.875,20162.881,971.54,24.917,10081.6655,1.257,0.367749436199395,0.5923328995704651,0.9245965480804444,0.4851285815238952,0.9742228984832764,0.805072546005249,0.7455955743789673,61.1951450093887,48185000.0,0.0015716472828748
2005,KWT,,,,10.61,,,,,,,,,,,,,49.201098190848,2245000.0,0.0
2005,LKA,,,,6.0,1477.595,28.88,76.589,737.9015,-2.097,0.472220850832846,-0.3398617804050445,-0.3124826848506927,-1.152236819267273,0.1584694236516952,-0.4233944416046142,-0.206795960664749,42.1046698324135,19545000.0,0.0
2005,LTU,3.698891774891775,-0.5905006847652728,2.6604533633297662,7.625,7861.04,26.118,17.643,3930.5555,-7.387,0.382420394803656,0.311570793390274,0.7550113201141357,0.7791002988815308,0.5771394968032837,0.936665177345276,0.9021329283714294,53.7208802729004,3323000.0,0.0
2005,LUX,3.366345606687998,-0.9230468529690498,2.4864846014963473,2.5,81728.362,37.693,7.95,40863.751,6.938,0.308840318140307,1.6474157571792605,1.7720860242843628,1.331648588180542,1.8188005685806272,1.638608694076538,1.5819178819656372,61.9713687486556,461000.0,0.0
2005,LVA,3.87465477758956,-0.4147376820674875,6.745423232747981,10.475,7259.743,16.332,12.507,3629.627,-12.288000000000002,0.37609291378253,0.3673408329486847,0.5298170447349548,0.8140214085578918,0.5658779144287109,0.8744899034500122,0.7818130850791931,54.1025329641896,2250000.0,0.0
2005,MAR,,,,3.0,,,,,,,,,,,,,44.4498714126882,30215000.0,0.585332085107535
2005,MEX,9.395166196122718,5.105773736465671,3.9954480464184665,2.125,8626.151,917.572,36.841,4313.71,-0.624,0.395691600985669,-0.3441795408725738,0.0314169824123382,-0.4458208680152893,-0.3829895257949829,0.1609813570976257,0.1980655193328856,48.3127703280905,106371000.0,0.194879672775774
2005,MLT,4.556572103017755,0.2671796433607074,,2.8499999999999996,15873.473,6.392,70.151,7937.223000000001,-8.176,0.324618719237279,0.8163741230964661,0.8172589540481567,1.3803571462631226,1.4158693552017212,1.0603232383728027,1.2338542938232422,57.2008438004246,403000.0,0.0
2005,MYS,4.332166666666667,0.0427742070096189,2.973175015510249,5.3500000000000005,5678.331999999999,150.345,40.778,2838.4460000000004,13.764,0.392930049557538,0.1700797826051712,1.043389081954956,0.5664491653442383,0.433445394039154,0.6348484754562378,-0.1467735171318054,49.026954234459,26477000.0,0.0337390898800391
2005,NAM,10.885,6.595607540342953,,2.75,3747.882,7.324000000000001,26.897,1874.9465,4.498,0.507664505137568,0.1502818167209625,0.0727227628231048,0.6259760856628418,-0.0661139711737632,0.142397329211235,0.3317865133285522,40.8610521955956,1954000.0,0.754895325174027
2005,NGA,,,,,1221.651,169.645,18.94,614.2130000000001,21.533,0.502593798972538,-1.18077552318573,-0.8972123265266418,-1.666500449180603,-1.3542159795761108,-0.7927493453025818,-0.8689433336257935,38.8948252186792,138865000.0,0.0012880253534367
2005,NLD,3.3351973978919633,-0.9541950617650846,1.6879057610063823,2.025,42225.811,688.514,49.580000000000005,21113.4765,6.631,0.342100112979137,1.960848689079285,1.9377363920211792,0.9881008863449096,1.7526228427886963,1.6541070938110352,1.6660200357437134,64.8249785454498,16306000.0,0.0
2005,NOR,3.746111131501349,-0.5432813281556989,1.5310001721528943,2.725,66924.047,309.979,42.327,33468.4455,16.447,0.258438181318393,2.0002527236938477,1.85913348197937,1.2952772378921509,1.9124817848205569,1.47850239276886,1.6405930519104004,72.4655298180305,4632000.0,0.0043566044925983
2005,NZL,5.876793666478449,1.5874012068214014,3.0355600835166228,3.1999999999999997,27384.825,113.264,20.781,13695.618,-7.142,0.309837055733074,2.191314220428467,1.7413620948791504,1.2522521018981934,1.8463984727859497,1.631622076034546,1.6286015510559082,70.1431315332828,4136000.0,0.0945297824682151
2005,PAK,9.1475,4.858107540342952,,,948.828,145.209,47.87800000000001,474.4895,-1.015,0.534469830518449,-1.0620455741882324,-0.4577261209487915,-1.7513883113861084,-0.8903214335441589,-0.6411197781562805,-0.9762861728668212,38.7747157646421,153040000.0,0.0269832032199071
2005,PER,8.011856865095671,3.7309485270568983,,6.2749999999999995,2677.739,74.232,40.359,1339.652,1.563,0.445150810784917,-0.3673710525035858,-0.695960521697998,-0.9757154583930968,-0.7007879018783569,0.007082981057465,-0.013819258660078,43.1177545693755,27722000.0,6.27793331682556
2005,PHL,11.732,7.442607540342952,,4.95,1261.241,107.42,64.674,632.3325,1.853,0.4844439878470699,-0.6628435850143433,-0.0164202656596899,-1.1787866353988647,-0.3335450291633606,-0.2158284038305281,-0.0072550647892057,38.986526885233,85170000.0,0.13660780288644
2005,POL,5.21920624725516,0.9298137875981126,2.196122413233812,3.4250000000000003,8046.3,307.158,46.474,4022.414999999999,-3.305,0.308418299164702,0.2475186586380005,0.4460397958755493,0.3630829453468323,0.4700913727283478,0.8125177621841431,0.944372296333313,55.1808774023138,38174000.0,0.247813318777778
2005,PRT,3.400049409467345,-0.8893430501897034,2.27602210055859,0.7999999999999999,18790.508,197.36299999999997,72.249,9393.348,-9.585,0.351669292131555,1.061878323554993,1.0511335134506226,1.0166475772857666,1.224315524101257,1.279269099235535,1.4303051233291626,54.709443606725,10503000.0,0.0783796817233359
2005,QAT,,,,,54357.783,44.636,19.126,27184.376,16.762,0.367070144808136,0.7050909399986267,0.3982444405555725,1.027679204940796,0.5765302777290344,0.2603147327899933,-0.5138494968414307,53.1066703097296,821000.0,0.0
2005,ROU,7.4675,3.178107540342952,9.022311891973173,4.8999999999999995,4608.801,98.54699999999998,17.767,2304.607,-8.751,0.429309416945104,-0.260543018579483,-0.2896978557109833,0.0856026485562324,-0.1542174369096756,0.2428861260414122,0.4089088439941406,48.4083941212704,21382000.0,0.0318115978351158
2005,RUS,5.8,1.5106075403429522,12.705126080053958,6.3500000000000005,5697.629,817.717,14.851,2852.9855,10.32,0.333558279335486,-0.8471208214759827,-0.5262383222579956,-1.2677013874053955,-0.963954508304596,-0.1242431849241256,-0.6515035629272461,54.8141356323307,143519000.0,0.562873173871561
2005,SAU,,,0.4790245467801514,5.599999999999999,,,,,,,,,,,,,43.816854632021,20586000.0,0.0178814243562892
2005,SGP,2.9349059042809045,-1.3544865553761436,,7.325,29961.308,127.808,92.663,29961.308,23.26,0.403240522429849,2.1560981273651123,1.9980003833770752,1.153349995613098,1.6958736181259155,1.746806502342224,0.1324386894702911,63.7395795682185,4266000.0,0.0
2005,SRB,,,,5.925,3782.247,28.143,50.133,1892.293,-7.825,0.425787502217718,-0.406051367521286,-0.3609258532524109,-0.7624135613441467,-0.948700785636902,-0.6239854693412781,-0.2069545835256575,45.0761544484241,7441000.0,0.0616910659324537
2005,SVK,3.5400431959345,-0.7493492637225474,2.709204891300159,6.4750000000000005,9103.865,48.912,34.877,4551.055,-7.317,0.3691953674440629,0.4514206945896148,0.8772723078727722,0.8980727195739746,0.490570604801178,1.1267722845077517,0.8999567627906799,53.3709632186148,5373000.0,0.018305397734561
2005,SVN,3.8060847606499784,-0.4833076990070696,2.452109277758558,3.85,18022.5,36.002,26.589,9011.2235,-1.813,0.325987160510692,0.9021036624908448,0.8851573467254639,1.0928112268447876,0.8835415840148926,0.8831934332847595,1.0922904014587402,61.0798333105432,1998000.0,0.0
2005,SWE,3.3801473469163685,-0.9092451127406792,0.4528836318548996,2.8000000000000003,43291.52,391.691,48.897,21647.299,5.951,0.313143984125234,2.0127975940704346,1.887901782989502,1.2999048233032229,1.7977513074874878,1.5328688621520996,1.5844727754592896,69.040049865467,9048000.0,0.159568440224076
2005,THA,4.999877747065197,0.7104852874081494,,4.2,2894.06,189.318,45.46200000000001,1448.7254999999998,-4.036,0.4342502041683989,-0.2064328342676162,0.340901643037796,-0.8701266050338745,-0.0075570750050245,0.4539633989334106,-0.0982957854866981,46.590597974887,65416000.0,0.0231047966674329
2005,TUR,,,8.189627026030179,9.0,7376.346,504.8,50.196,3690.34,-4.156,0.395049414090685,-0.0352728292346,0.1445926278829574,-0.6015511751174927,0.1174685508012771,0.2690544426441192,0.0002337567129869,48.075295111048,68435000.0,0.0402695485674776
2005,TWN,2.0466666666666664,-2.242725792990381,,5.3175,16427.459,374.06,34.068,16427.459,3.996,,0.741855263710022,0.9389292001724244,0.6717929840087891,1.015136480331421,0.9302559494972228,0.93203604221344,,22770000.0,
2005,UGA,,,,,483.032,12.46,42.563,241.974,0.395,0.579389217977661,-0.8336485624313354,-0.5720796585083008,-1.4172247648239136,-0.5421478748321533,-0.2684323787689209,-0.5972839593887329,33.4203201272436,25795000.0,0.0359786652951038
2005,UKR,,,,2.85,,,,,,,,,,,,,46.316644891537,46749000.0,1.17201160598113
2005,URY,,,,7.425,,,,,,,,,,,,,50.1556589473169,3352000.0,0.127580844762017
2005,USA,,,3.3902950206880536,3.475,44034.256,13039.200000000004,65.608,22016.586,-5.746,0.317202079106229,1.536726951599121,1.531012773513794,-0.0605432577431201,1.5282701253890991,1.6066960096359253,1.2945235967636108,66.8122802016814,296115000.0,0.0256053896311341
2005,VNM,,,8.292018511668388,7.9925,873.136,73.197,28.669,436.3765,-0.765,0.494486885523639,-0.7295823097229004,-0.2284486591815947,0.4840376675128937,-0.317553699016571,-0.6012153029441833,-1.403044819831848,40.1017021617463,83833000.0,0.111152512092499
2005,ZAF,8.080935632395382,3.791543172738334,2.0625634722401425,5.275,6007.979,288.749,29.637,3005.277,-2.792,0.411870793335461,0.4838571846485138,0.5670578479766846,-0.1620921194553375,-0.0119512537494301,0.715097188949585,0.6490103602409363,47.3976219353793,48061000.0,0.793861746673571
2005,ZMB,,,,7.2,720.2040000000001,8.329,75.748,360.0784999999999,-2.7870000000000004,0.506803596307428,-0.5924404263496399,-0.9368834495544434,0.108463242650032,-0.5175384283065796,-0.7426186800003052,-0.4303459227085113,37.8480655841425,11565000.0,6.70355262144712
2006,ARG,,,,8.125,5976.081999999999,232.89199999999997,70.793,2989.6839999999997,2.791,0.4013090965324,-0.3312385380268097,-0.0339163094758987,0.0019677628297358,-0.5770156383514404,-0.61456698179245,0.403436541557312,45.7213378221992,38971000.0,0.550799857825752
2006,ARM,,,,13.7,2128.151,6.384,18.725,1063.27,-2.395,0.376290833952446,-0.6692326068878174,-0.2615029215812683,-0.2610237598419189,-0.544567346572876,0.2923306822776794,-0.742222785949707,48.9769739821181,3000000.0,0.0
2006,AUS,5.587872244185796,0.7972424260634149,3.554136252998271,2.6,37980.615,783.447,9.938,18991.040999999997,-5.875,0.327094541959786,1.9508131742477417,1.7078993320465088,0.9344666004180908,1.756738543510437,1.6237622499465942,1.382794737815857,68.3974755596927,20628000.0,2.80480565031535
2006,AUT,3.7706356429198817,-1.019994175202499,1.4411957439144163,3.4499999999999997,40387.725,333.924,68.176,20193.733,3.318,0.304317367633752,1.904876947402954,1.827385187149048,1.0744508504867554,1.8997688293457031,1.6444110870361328,1.3726849555969238,69.1132541062363,8268000.0,0.0140032235645494
2006,BEL,3.81710086135684,-0.9735289567655414,1.793851152525022,2.525,38841.785,408.281,91.494,19422.8905,1.8500000000000003,0.350747410035775,1.3012865781784058,1.7431639432907104,0.8563758134841919,1.2245995998382568,1.3299378156661987,1.3423943519592283,60.612160649099,10511000.0,0.0
2006,BGD,12.265833333333331,7.475203515210953,,,610.469,86.028,35.332,304.81050000000005,0.665,0.554115989577631,-1.442982792854309,-0.8386991024017334,-1.5070973634719849,-0.9075640439987184,-1.005542516708374,-0.4512365162372589,39.8608423495503,140921000.0,0.0
2006,BGR,4.181528869522291,-0.6091009486000903,7.272141409897299,6.7250000000000005,4477.028,34.38,22.608,2240.5785,-15.28,0.361017822559379,-0.1105859652161598,-0.1302921772003173,0.3944211900234222,-0.1088461726903915,0.6165404319763184,0.5771172046661377,51.3290027431097,7679000.0,1.09488397380926
2006,BRA,,,4.195654915265123,3.975,5906.244,1107.628,64.599,2953.8754999999996,0.973,0.383436145989332,-0.1204798966646194,-0.3912954926490783,-0.294911116361618,-0.4026201963424682,-0.0412733852863311,0.5000756978988647,49.751998736189,187535000.0,0.885931939469878
2006,BWA,11.353333333333332,6.562703515210952,,8.525,5142.914,9.919,6.136,2578.2605,19.665,0.469743757516079,0.9365305304527284,0.4211077690124511,1.0171098709106443,0.513664186000824,0.6100281476974487,0.5131001472473145,45.4008365854665,1929000.0,5.8715277565173
2006,CAN,4.207712078285305,-0.5829177398370763,2.004931342949293,2.65,40559.017,1319.356,69.92,20280.714,1.445,0.285360085397833,1.9527945518493652,1.8921133279800415,1.0349565744400024,1.8010833263397217,1.558656930923462,1.4155948162078855,70.3735386313644,32529000.0,0.602746949973667
2006,CHE,2.499719976957105,-2.2909098411652757,1.060850368998551,4.075,59243.549,441.898,48.463,29622.597,12.47,0.291099939619777,2.08340835571289,2.0752670764923096,1.2681174278259275,1.8037716150283811,1.4954813718795776,1.5180058479309082,71.2375464481075,7459000.0,0.0
2006,CHL,,,3.4014848666566984,6.05,9410.392,153.84,5.022,4709.0365,5.497,0.354299771524346,1.4125618934631348,0.9377381801605223,0.6130058765411377,1.1812912225723269,1.4238946437835691,1.0823447704315186,57.124589129198,16348000.0,16.8703851667569
2006,CHN,,,1.6493722729565288,12.675,2128.055,2797.286,25.173999999999996,1063.683,8.288,0.403972634708985,-0.5188876986503601,0.0357880145311355,-0.5400301218032837,-0.6998934149742126,-0.2583872079849243,-1.7489702701568604,51.9882396353698,1314480000.0,1.17112949883967
2006,CIV,,,,0.6999999999999998,1279.071,24.628,57.471,639.6479999999999,1.947,0.496333482264293,-1.207528829574585,-1.1637790203094482,-1.861868381500244,-1.4629039764404297,-0.9284641146659852,-1.278678059577942,32.6935377616613,19254000.0,0.009076274990735
2006,COL,7.91350119047619,3.238654508553993,4.292909615397295,6.675,3836.672,161.793,35.969,1919.182,-1.849,0.433381888120229,-0.1751377880573272,-0.1915161013603209,-1.9047967195510864,-0.5083879232406616,0.1062255427241325,-0.172736719250679,42.938620837181,42170000.0,1.23045243442855
