iso3,Date,NEER
DEU,2016-05-01,96.15
DEU,2016-06-01,95.8
DEU,2016-07-01,95.61
DEU,2016-08-01,95.84
DEU,2016-09-01,95.97
DEU,2016-10-01,95.89
DEU,2016-11-01,95.68
DEU,2016-12-01,95.23
DEU,2017-01-01,95.46
DEU,2017-02-01,95.0
DEU,2017-03-01,95.25
DEU,2017-04-01,95.02
DEU,2017-05-01,96.33
DEU,2017-06-01,96.88
DEU,2017-07-01,97.88
DEU,2017-08-01,98.88
DEU,2017-09-01,98.97
DEU,2017-10-01,98.86
DEU,2017-11-01,98.99
DEU,2017-12-01,99.18
DEU,2018-01-01,99.73
DEU,2018-02-01,99.98
DEU,2018-03-01,100.07
DEU,2018-04-01,100.1
DEU,2018-05-01,99.34
DEU,2018-06-01,99.28
DEU,2018-07-01,99.78
DEU,2018-08-01,99.78
DEU,2018-09-01,100.42
DEU,2018-10-01,99.76
DEU,2018-11-01,99.32
DEU,2018-12-01,99.46
DEU,2019-01-01,99.06
DEU,2019-02-01,98.78
DEU,2019-03-01,98.62
DEU,2019-04-01,98.55
DEU,2019-05-01,98.77
DEU,2019-06-01,98.99
DEU,2019-07-01,98.58
DEU,2019-08-01,98.83
DEU,2019-09-01,98.32
DEU,2019-10-01,98.34
DEU,2019-11-01,98.1
DEU,2019-12-01,98.11
DEU,2020-01-01,97.91
DEU,2020-02-01,97.52
DEU,2020-03-01,99.57
DEU,2020-04-01,99.35
DEU,2020-05-01,99.38
DEU,2020-06-01,100.16
DEU,2020-07-01,100.81
DEU,2020-08-01,101.89
DEU,2020-09-01,101.92
DEU,2020-10-01,101.88
DEU,2020-11-01,101.56
DEU,2020-12-01,102.3
DEU,2021-01-01,102.02
DEU,2021-02-01,101.68
DEU,2021-03-01,101.55
DEU,2021-04-01,101.85
DEU,2021-05-01,102.06
DEU,2021-06-01,101.71
DEU,2021-07-01,101.33
DEU,2021-08-01,101.12
DEU,2021-09-01,101.15
DEU,2021-10-01,100.76
DEU,2021-11-01,100.39
DEU,2021-12-01,100.48
DEU,2022-01-01,100.24
DEU,2022-02-01,100.43
DEU,2022-03-01,100.08
DEU,2022-04-01,99.33
DEU,2022-05-01,99.24
DEU,2022-06-01,99.52
DEU,2022-07-01,98.49
DEU,2022-08-01,98.09
DEU,2022-09-01,98.39
DEU,2022-10-01,98.8
DEU,2022-11-01,99.75
DEU,2022-12-01,100.61
DEU,2023-01-01,100.99
DEU,2023-02-01,101.05
DEU,2023-03-01,101.31
DEU,2023-04-01,102.13
DEU,2023-05-01,101.89
DEU,2023-06-01,102.15
DEU,2023-07-01,103.03
DEU,2023-08-01,103.11
DEU,2023-09-01,102.75
DEU,2023-10-01,102.59
DEU,2023-11-01,103.18
DEU,2023-12-01,103.04
DEU,2024-01-01,103.24
DEU,2024-02-01,103.17
DEU,2024-03-01,103.72
DEU,2024-04-01,103.68
DEU,2024-05-01,103.98
DEU,2024-06-01,103.8
DEU,2024-07-01,104.21
DEU,2024-08-01,104.28
DEU,2024-09-01,104.21
DEU,2024-10-01,103.94
DEU,2024-11-01,103.54
DEU,2024-12-01,103.04
DEU,2025-01-01,103.0
DEU,2025-02-01,102.66
DEU,2025-03-01,103.97
DEU,2025-04-01,105.36
DEU,2025-05-01,105.04
DEU,2025-06-01,105.73
DNK,1993-01-01,79.41
DNK,1993-02-01,80.38
DNK,1993-03-01,80.7
DNK,1993-04-01,81.41
DNK,1993-05-01,80.99
DNK,1993-06-01,80.71
DNK,1993-07-01,79.33
DNK,1993-08-01,76.48
DNK,1993-09-01,78.23
DNK,1993-10-01,79.49
DNK,1993-11-01,79.58
DNK,1993-12-01,80.76
DNK,1994-01-01,81.62
DNK,1994-02-01,81.57
DNK,1994-03-01,82.61
DNK,1994-04-01,82.7
DNK,1994-05-01,83.98
DNK,1994-06-01,84.7
DNK,1994-07-01,85.96
DNK,1994-08-01,85.71
DNK,1994-09-01,85.99
DNK,1994-10-01,87.0
DNK,1994-11-01,86.87
DNK,1994-12-01,86.47
DNK,1995-01-01,87.47
DNK,1995-02-01,88.33
DNK,1995-03-01,90.34
DNK,1995-04-01,92.52
DNK,1995-05-01,91.96
DNK,1995-06-01,92.03
DNK,1995-07-01,92.56
DNK,1995-08-01,91.52
DNK,1995-09-01,91.29
DNK,1995-10-01,92.54
DNK,1995-11-01,92.58
DNK,1995-12-01,92.06
DNK,1996-01-01,91.81
DNK,1996-02-01,91.9
DNK,1996-03-01,91.5
DNK,1996-04-01,90.7
DNK,1996-05-01,90.0
DNK,1996-06-01,90.17
DNK,1996-07-01,90.8
DNK,1996-08-01,91.37
DNK,1996-09-01,91.02
DNK,1996-10-01,90.65
DNK,1996-11-01,90.75
DNK,1996-12-01,90.18
DNK,1997-01-01,89.53
DNK,1997-02-01,88.61
DNK,1997-03-01,88.48
DNK,1997-04-01,88.44
DNK,1997-05-01,88.57
DNK,1997-06-01,87.96
DNK,1997-07-01,86.53
DNK,1997-08-01,86.15
DNK,1997-09-01,87.45
DNK,1997-10-01,88.17
DNK,1997-11-01,89.17
DNK,1997-12-01,89.26
DNK,1998-01-01,89.6
DNK,1998-02-01,89.31
DNK,1998-03-01,88.77
DNK,1998-04-01,88.86
DNK,1998-05-01,90.17
DNK,1998-06-01,90.5
DNK,1998-07-01,90.5
DNK,1998-08-01,91.48
DNK,1998-09-01,93.54
DNK,1998-10-01,94.78
DNK,1998-11-01,93.65
DNK,1998-12-01,94.17
DNK,1999-01-01,93.68
DNK,1999-02-01,92.84
DNK,1999-03-01,92.25
DNK,1999-04-01,91.54
DNK,1999-05-01,91.24
DNK,1999-06-01,90.33
DNK,1999-07-01,90.14
DNK,1999-08-01,90.88
DNK,1999-09-01,90.35
DNK,1999-10-01,91.04
DNK,1999-11-01,89.79
DNK,1999-12-01,88.78
DNK,2000-01-01,88.82
DNK,2000-02-01,88.1
DNK,2000-03-01,87.28
DNK,2000-04-01,86.62
DNK,2000-05-01,85.8
DNK,2000-06-01,87.25
DNK,2000-07-01,87.02
DNK,2000-08-01,85.84
DNK,2000-09-01,84.82
DNK,2000-10-01,84.71
DNK,2000-11-01,84.99
DNK,2000-12-01,86.5
DNK,2001-01-01,88.31
DNK,2001-02-01,87.93
DNK,2001-03-01,88.03
DNK,2001-04-01,87.83
DNK,2001-05-01,86.99
DNK,2001-06-01,86.59
DNK,2001-07-01,87.05
DNK,2001-08-01,88.51
DNK,2001-09-01,89.14
DNK,2001-10-01,89.19
DNK,2001-11-01,88.25
DNK,2001-12-01,88.66
DNK,2002-01-01,88.43
DNK,2002-02-01,88.12
DNK,2002-03-01,88.1
DNK,2002-04-01,88.25
DNK,2002-05-01,89.24
DNK,2002-06-01,90.5
DNK,2002-07-01,91.56
DNK,2002-08-01,91.32
DNK,2002-09-01,91.39
DNK,2002-10-01,91.5
DNK,2002-11-01,91.16
DNK,2002-12-01,92.51
DNK,2003-01-01,93.54
DNK,2003-02-01,94.25
DNK,2003-03-01,94.75
DNK,2003-04-01,94.75
DNK,2003-05-01,96.32
DNK,2003-06-01,96.62
DNK,2003-07-01,95.98
DNK,2003-08-01,95.51
DNK,2003-09-01,95.38
DNK,2003-10-01,96.2
DNK,2003-11-01,95.84
DNK,2003-12-01,97.24
DNK,2004-01-01,98.05
DNK,2004-02-01,98.06
DNK,2004-03-01,97.17
DNK,2004-04-01,96.27
DNK,2004-05-01,96.85
DNK,2004-06-01,97.06
DNK,2004-07-01,97.31
DNK,2004-08-01,97.17
DNK,2004-09-01,97.19
DNK,2004-10-01,97.68
DNK,2004-11-01,98.4
DNK,2004-12-01,98.79
DNK,2005-01-01,98.16
DNK,2005-02-01,97.82
DNK,2005-03-01,98.22
DNK,2005-04-01,97.68
DNK,2005-05-01,97.22
DNK,2005-06-01,95.94
DNK,2005-07-01,95.99
DNK,2005-08-01,96.18
DNK,2005-09-01,95.98
DNK,2005-10-01,95.7
DNK,2005-11-01,95.4
DNK,2005-12-01,95.61
DNK,2006-01-01,95.7
DNK,2006-02-01,95.28
DNK,2006-03-01,95.74
DNK,2006-04-01,96.27
DNK,2006-05-01,96.84
DNK,2006-06-01,96.95
DNK,2006-07-01,97.13
DNK,2006-08-01,97.15
DNK,2006-09-01,97.18
DNK,2006-10-01,97.0
DNK,2006-11-01,97.2
DNK,2006-12-01,97.69
DNK,2007-01-01,97.43
DNK,2007-02-01,97.63
DNK,2007-03-01,98.15
DNK,2007-04-01,98.49
DNK,2007-05-01,98.38
DNK,2007-06-01,98.22
DNK,2007-07-01,98.5
DNK,2007-08-01,98.51
DNK,2007-09-01,98.78
DNK,2007-10-01,98.99
DNK,2007-11-01,99.94
DNK,2007-12-01,100.0
DNK,2008-01-01,100.42
DNK,2008-02-01,100.21
DNK,2008-03-01,101.63
DNK,2008-04-01,102.15
DNK,2008-05-01,101.81
DNK,2008-06-01,102.03
DNK,2008-07-01,102.3
DNK,2008-08-01,100.81
DNK,2008-09-01,100.65
DNK,2008-10-01,99.71
DNK,2008-11-01,99.71
DNK,2008-12-01,102.05
DNK,2009-01-01,102.3
DNK,2009-02-01,101.74
DNK,2009-03-01,103.25
DNK,2009-04-01,102.56
DNK,2009-05-01,102.41
DNK,2009-06-01,103.21
DNK,2009-07-01,103.29
DNK,2009-08-01,102.86
DNK,2009-09-01,103.41
DNK,2009-10-01,103.79
DNK,2009-11-01,103.8
DNK,2009-12-01,103.42
DNK,2010-01-01,102.03
DNK,2010-02-01,100.6
DNK,2010-03-01,100.09
DNK,2010-04-01,99.31
DNK,2010-05-01,97.71
DNK,2010-06-01,96.63
DNK,2010-07-01,97.41
DNK,2010-08-01,97.07
DNK,2010-09-01,97.29
DNK,2010-10-01,99.02
DNK,2010-11-01,98.41
DNK,2010-12-01,97.2
DNK,2011-01-01,97.21
DNK,2011-02-01,97.54
DNK,2011-03-01,98.42
DNK,2011-04-01,99.09
DNK,2011-05-01,98.98
DNK,2011-06-01,99.02
DNK,2011-07-01,98.69
DNK,2011-08-01,98.95
DNK,2011-09-01,98.34
DNK,2011-10-01,96.71
DNK,2011-11-01,98.26
DNK,2011-12-01,97.48
DNK,2012-01-01,96.44
DNK,2012-02-01,96.68
DNK,2012-03-01,96.9
DNK,2012-04-01,96.74
DNK,2012-05-01,96.32
DNK,2012-06-01,95.72
DNK,2012-07-01,94.28
DNK,2012-08-01,94.09
DNK,2012-09-01,95.31
DNK,2012-10-01,95.64
DNK,2012-11-01,95.29
DNK,2012-12-01,96.37
DNK,2013-01-01,96.92
DNK,2013-02-01,97.55
DNK,2013-03-01,96.8
DNK,2013-04-01,97.01
DNK,2013-05-01,97.39
DNK,2013-06-01,98.29
DNK,2013-07-01,98.26
DNK,2013-08-01,98.81
DNK,2013-09-01,98.73
DNK,2013-10-01,99.28
DNK,2013-11-01,99.22
DNK,2013-12-01,100.11
DNK,2014-01-01,99.96
DNK,2014-02-01,101.34
DNK,2014-03-01,100.41
DNK,2014-04-01,100.27
DNK,2014-05-01,100.03
DNK,2014-06-01,99.63
DNK,2014-07-01,99.75
DNK,2014-08-01,99.3
DNK,2014-09-01,98.77
DNK,2014-10-01,98.58
DNK,2014-11-01,98.75
DNK,2014-12-01,99.47
DNK,2015-01-01,97.45
DNK,2015-02-01,96.44
DNK,2015-03-01,94.91
DNK,2015-04-01,94.35
DNK,2015-05-01,95.18
DNK,2015-06-01,95.99
DNK,2015-07-01,95.67
DNK,2015-08-01,96.87
DNK,2015-09-01,97.49
DNK,2015-10-01,97.39
DNK,2015-11-01,95.85
DNK,2015-12-01,96.66
DNK,2016-01-01,97.52
DNK,2016-02-01,98.11
DNK,2016-03-01,97.56
DNK,2016-04-01,98.05
DNK,2016-05-01,98.03
DNK,2016-06-01,97.95
DNK,2016-07-01,97.98
DNK,2016-08-01,98.19
DNK,2016-09-01,98.21
DNK,2016-10-01,98.36
DNK,2016-11-01,98.26
DNK,2016-12-01,97.79
DNK,2017-01-01,97.88
DNK,2017-02-01,97.44
DNK,2017-03-01,97.39
DNK,2017-04-01,97.64
DNK,2017-05-01,98.71
DNK,2017-06-01,99.35
DNK,2017-07-01,100.02
DNK,2017-08-01,100.77
DNK,2017-09-01,100.75
DNK,2017-10-01,100.67
DNK,2017-11-01,100.97
DNK,2017-12-01,101.23
DNK,2018-01-01,101.5
DNK,2018-02-01,101.83
DNK,2018-03-01,101.97
DNK,2018-04-01,102.18
DNK,2018-05-01,101.37
DNK,2018-06-01,101.3
DNK,2018-07-01,101.72
DNK,2018-08-01,101.8
DNK,2018-09-01,102.27
DNK,2018-10-01,101.65
DNK,2018-11-01,101.29
DNK,2018-12-01,101.39
DNK,2019-01-01,101.08
DNK,2019-02-01,101.0
DNK,2019-03-01,100.85
DNK,2019-04-01,100.7
DNK,2019-05-01,101.12
DNK,2019-06-01,101.27
DNK,2019-07-01,100.91
DNK,2019-08-01,101.46
DNK,2019-09-01,100.9
DNK,2019-10-01,100.91
DNK,2019-11-01,100.56
DNK,2019-12-01,100.37
DNK,2020-01-01,100.29
DNK,2020-02-01,100.07
DNK,2020-03-01,102.28
DNK,2020-04-01,102.14
DNK,2020-05-01,101.93
DNK,2020-06-01,102.54
DNK,2020-07-01,103.03
DNK,2020-08-01,103.84
DNK,2020-09-01,104.03
DNK,2020-10-01,103.99
DNK,2020-11-01,103.51
DNK,2020-12-01,104.06
DNK,2021-01-01,103.78
DNK,2021-02-01,103.48
DNK,2021-03-01,103.28
DNK,2021-04-01,103.57
DNK,2021-05-01,103.71
DNK,2021-06-01,103.42
DNK,2021-07-01,103.25
DNK,2021-08-01,103.16
DNK,2021-09-01,103.1
DNK,2021-10-01,102.49
DNK,2021-11-01,102.23
DNK,2021-12-01,102.47
DNK,2022-01-01,102.26
DNK,2022-02-01,102.55
DNK,2022-03-01,102.16
DNK,2022-04-01,101.39
DNK,2022-05-01,101.56
DNK,2022-06-01,101.89
DNK,2022-07-01,101.07
DNK,2022-08-01,100.66
DNK,2022-09-01,101.32
DNK,2022-10-01,101.78
DNK,2022-11-01,102.48
DNK,2022-12-01,103.29
DNK,2023-01-01,103.84
DNK,2023-02-01,103.92
DNK,2023-03-01,104.25
DNK,2023-04-01,105.02
DNK,2023-05-01,104.96
DNK,2023-06-01,105.28
DNK,2023-07-01,105.73
DNK,2023-08-01,105.94
DNK,2023-09-01,105.63
DNK,2023-10-01,105.39
DNK,2023-11-01,105.88
DNK,2023-12-01,105.56
DNK,2024-01-01,105.72
DNK,2024-02-01,105.64
DNK,2024-03-01,106.13
DNK,2024-04-01,106.26
DNK,2024-05-01,106.53
DNK,2024-06-01,106.03
DNK,2024-07-01,106.59
DNK,2024-08-01,106.64
DNK,2024-09-01,106.5
DNK,2024-10-01,106.31
DNK,2024-11-01,106.09
DNK,2024-12-01,105.74
DNK,2025-01-01,105.59
DNK,2025-02-01,105.17
DNK,2025-03-01,105.99
DNK,2025-04-01,107.05
DNK,2025-05-01,106.78
DNK,2025-06-01,107.55
EGY,1993-01-01,129.02
EGY,1993-02-01,131.56
EGY,1993-03-01,133.09
EGY,1993-04-01,131.4
EGY,1993-05-01,132.2
EGY,1993-06-01,134.47
EGY,1993-07-01,137.81
EGY,1993-08-01,138.66
EGY,1993-09-01,137.19
EGY,1993-10-01,139.45
EGY,1993-11-01,141.96
EGY,1993-12-01,142.83
EGY,1994-01-01,147.33
EGY,1994-02-01,148.02
EGY,1994-03-01,147.57
EGY,1994-04-01,149.13
EGY,1994-05-01,148.23
EGY,1994-06-01,147.38
EGY,1994-07-01,144.93
EGY,1994-08-01,145.26
EGY,1994-09-01,144.8
EGY,1994-10-01,143.82
EGY,1994-11-01,144.96
EGY,1994-12-01,147.4
EGY,1995-01-01,146.76
EGY,1995-02-01,146.25
EGY,1995-03-01,143.96
EGY,1995-04-01,142.23
EGY,1995-05-01,142.69
EGY,1995-06-01,142.07
EGY,1995-07-01,141.59
EGY,1995-08-01,144.38
EGY,1995-09-01,146.0
EGY,1995-10-01,144.64
EGY,1995-11-01,145.07
EGY,1995-12-01,146.47
EGY,1996-01-01,147.79
EGY,1996-02-01,148.3
EGY,1996-03-01,148.6
EGY,1996-04-01,149.64
EGY,1996-05-01,150.84
EGY,1996-06-01,150.84
EGY,1996-07-01,150.15
EGY,1996-08-01,149.67
EGY,1996-09-01,150.61
EGY,1996-10-01,151.65
EGY,1996-11-01,151.13
EGY,1996-12-01,153.4
EGY,1997-01-01,156.6
EGY,1997-02-01,161.21
EGY,1997-03-01,162.9
EGY,1997-04-01,163.75
EGY,1997-05-01,163.24
EGY,1997-06-01,164.07
EGY,1997-07-01,167.07
EGY,1997-08-01,170.66
EGY,1997-09-01,169.37
EGY,1997-10-01,168.77
EGY,1997-11-01,168.81
EGY,1997-12-01,174.66
EGY,1998-01-01,179.94
EGY,1998-02-01,178.93
EGY,1998-03-01,179.62
EGY,1998-04-01,178.99
EGY,1998-05-01,178.38
EGY,1998-06-01,180.81
EGY,1998-07-01,181.15
EGY,1998-08-01,181.83
EGY,1998-09-01,179.44
EGY,1998-10-01,174.88
EGY,1998-11-01,176.93
EGY,1998-12-01,176.72
EGY,1999-01-01,178.16
EGY,1999-02-01,182.23
EGY,1999-03-01,185.6
EGY,1999-04-01,187.05
EGY,1999-05-01,187.59
EGY,1999-06-01,189.6
EGY,1999-07-01,189.99
EGY,1999-08-01,187.85
EGY,1999-09-01,188.69
EGY,1999-10-01,186.77
EGY,1999-11-01,189.86
EGY,1999-12-01,191.46
EGY,2000-01-01,191.33
EGY,2000-02-01,194.87
EGY,2000-03-01,196.37
EGY,2000-04-01,198.05
EGY,2000-05-01,203.35
EGY,2000-06-01,197.87
EGY,2000-07-01,198.36
EGY,2000-08-01,201.3
EGY,2000-09-01,204.47
EGY,2000-10-01,204.52
EGY,2000-11-01,203.84
EGY,2000-12-01,192.34
EGY,2001-01-01,188.54
EGY,2001-02-01,183.76
EGY,2001-03-01,186.75
EGY,2001-04-01,190.08
EGY,2001-05-01,191.39
EGY,2001-06-01,193.67
EGY,2001-07-01,193.5
EGY,2001-08-01,175.64
EGY,2001-09-01,175.01
EGY,2001-10-01,176.3
EGY,2001-11-01,177.77
EGY,2001-12-01,168.82
EGY,2002-01-01,165.02
EGY,2002-02-01,166.51
EGY,2002-03-01,165.86
EGY,2002-04-01,164.84
EGY,2002-05-01,161.92
EGY,2002-06-01,158.72
EGY,2002-07-01,155.49
EGY,2002-08-01,156.95
EGY,2002-09-01,156.96
EGY,2002-10-01,157.53
EGY,2002-11-01,155.56
EGY,2002-12-01,154.03
EGY,2003-01-01,148.62
EGY,2003-02-01,123.28
EGY,2003-03-01,119.37
EGY,2003-04-01,115.53
EGY,2003-05-01,109.02
EGY,2003-06-01,107.56
EGY,2003-07-01,107.21
EGY,2003-08-01,107.63
EGY,2003-09-01,106.83
EGY,2003-10-01,104.35
EGY,2003-11-01,104.46
EGY,2003-12-01,101.51
EGY,2004-01-01,99.76
EGY,2004-02-01,99.37
EGY,2004-03-01,100.82
EGY,2004-04-01,101.79
EGY,2004-05-01,102.47
EGY,2004-06-01,101.6
EGY,2004-07-01,100.79
EGY,2004-08-01,101.14
EGY,2004-09-01,100.69
EGY,2004-10-01,99.05
EGY,2004-11-01,96.44
EGY,2004-12-01,94.76
EGY,2005-01-01,101.21
EGY,2005-02-01,102.82
EGY,2005-03-01,102.08
EGY,2005-04-01,103.42
EGY,2005-05-01,104.41
EGY,2005-06-01,106.81
EGY,2005-07-01,108.15
EGY,2005-08-01,106.82
EGY,2005-09-01,107.09
EGY,2005-10-01,108.78
EGY,2005-11-01,110.09
EGY,2005-12-01,109.85
EGY,2006-01-01,108.39
EGY,2006-02-01,109.12
EGY,2006-03-01,108.68
EGY,2006-04-01,107.19
EGY,2006-05-01,104.33
EGY,2006-06-01,105.48
EGY,2006-07-01,105.55
EGY,2006-08-01,104.83
EGY,2006-09-01,105.36
EGY,2006-10-01,105.93
EGY,2006-11-01,104.71
EGY,2006-12-01,103.2
EGY,2007-01-01,104.48
EGY,2007-02-01,104.23
EGY,2007-03-01,103.43
EGY,2007-04-01,102.16
EGY,2007-05-01,101.99
EGY,2007-06-01,102.25
EGY,2007-07-01,101.05
EGY,2007-08-01,102.0
EGY,2007-09-01,101.19
EGY,2007-10-01,101.06
EGY,2007-11-01,99.75
EGY,2007-12-01,100.0
EGY,2008-01-01,99.72
EGY,2008-02-01,99.4
EGY,2008-03-01,97.26
EGY,2008-04-01,97.43
EGY,2008-05-01,99.72
EGY,2008-06-01,99.8
EGY,2008-07-01,99.45
EGY,2008-08-01,102.11
EGY,2008-09-01,103.6
EGY,2008-10-01,106.87
EGY,2008-11-01,111.12
EGY,2008-12-01,108.74
EGY,2009-01-01,109.61
EGY,2009-02-01,111.54
EGY,2009-03-01,110.03
EGY,2009-04-01,108.49
EGY,2009-05-01,105.67
EGY,2009-06-01,104.01
EGY,2009-07-01,104.23
EGY,2009-08-01,103.9
EGY,2009-09-01,103.02
EGY,2009-10-01,102.44
EGY,2009-11-01,102.1
EGY,2009-12-01,102.88
EGY,2010-01-01,104.53
EGY,2010-02-01,106.34
EGY,2010-03-01,106.53
EGY,2010-04-01,106.12
EGY,2010-05-01,108.42
EGY,2010-06-01,108.93
EGY,2010-07-01,105.58
EGY,2010-08-01,104.55
EGY,2010-09-01,103.5
EGY,2010-10-01,99.4
EGY,2010-11-01,99.77
EGY,2010-12-01,100.88
EGY,2011-01-01,99.87
EGY,2011-02-01,97.16
EGY,2011-03-01,95.23
EGY,2011-04-01,93.03
EGY,2011-05-01,93.42
EGY,2011-06-01,93.22
EGY,2011-07-01,93.33
EGY,2011-08-01,93.11
EGY,2011-09-01,95.83
EGY,2011-10-01,96.4
EGY,2011-11-01,96.68
EGY,2011-12-01,97.77
EGY,2012-01-01,98.21
EGY,2012-02-01,96.51
EGY,2012-03-01,96.94
EGY,2012-04-01,96.99
EGY,2012-05-01,98.75
EGY,2012-06-01,100.12
EGY,2012-07-01,100.55
EGY,2012-08-01,99.55
EGY,2012-09-01,97.41
EGY,2012-10-01,96.87
EGY,2012-11-01,97.52
EGY,2012-12-01,95.77
EGY,2013-01-01,89.48
EGY,2013-02-01,87.41
EGY,2013-03-01,88.25
EGY,2013-04-01,86.98
EGY,2013-05-01,86.06
EGY,2013-06-01,85.38
EGY,2013-07-01,85.88
EGY,2013-08-01,85.1
EGY,2013-09-01,86.35
EGY,2013-10-01,85.37
EGY,2013-11-01,86.15
EGY,2013-12-01,85.58
EGY,2014-01-01,85.64
EGY,2014-02-01,85.45
EGY,2014-03-01,84.81
EGY,2014-04-01,84.37
EGY,2014-05-01,83.17
EGY,2014-06-01,82.87
EGY,2014-07-01,83.05
EGY,2014-08-01,83.96
EGY,2014-09-01,85.74
EGY,2014-10-01,86.96
EGY,2014-11-01,88.36
EGY,2014-12-01,89.71
EGY,2015-01-01,91.16
EGY,2015-02-01,88.23
EGY,2015-03-01,90.52
EGY,2015-04-01,90.34
EGY,2015-05-01,88.71
EGY,2015-06-01,88.94
EGY,2015-07-01,87.83
EGY,2015-08-01,88.12
EGY,2015-09-01,88.27
EGY,2015-10-01,86.71
EGY,2015-11-01,89.17
EGY,2015-12-01,89.94
EGY,2016-01-01,90.76
EGY,2016-02-01,89.69
EGY,2016-03-01,82.22
EGY,2016-04-01,77.16
EGY,2016-05-01,77.42
EGY,2016-06-01,77.65
EGY,2016-07-01,78.38
EGY,2016-08-01,77.67
EGY,2016-09-01,77.75
EGY,2016-10-01,78.79
EGY,2016-11-01,44.88
EGY,2016-12-01,39.18
EGY,2017-01-01,38.68
EGY,2017-02-01,42.27
EGY,2017-03-01,40.42
EGY,2017-04-01,39.36
EGY,2017-05-01,38.79
EGY,2017-06-01,38.44
EGY,2017-07-01,38.37
EGY,2017-08-01,38.15
EGY,2017-09-01,38.08
EGY,2017-10-01,38.54
EGY,2017-11-01,38.6
EGY,2017-12-01,38.1
EGY,2018-01-01,37.48
EGY,2018-02-01,37.26
EGY,2018-03-01,37.43
EGY,2018-04-01,37.5
EGY,2018-05-01,38.22
EGY,2018-06-01,38.53
EGY,2018-07-01,38.71
EGY,2018-08-01,39.24
EGY,2018-09-01,39.19
EGY,2018-10-01,39.44
EGY,2018-11-01,39.59
EGY,2018-12-01,39.57
EGY,2019-01-01,39.47
EGY,2019-02-01,40.17
EGY,2019-03-01,40.75
EGY,2019-04-01,41.21
EGY,2019-05-01,42.12
EGY,2019-06-01,42.56
EGY,2019-07-01,42.96
EGY,2019-08-01,43.51
EGY,2019-09-01,44.2
EGY,2019-10-01,44.53
EGY,2019-11-01,44.73
EGY,2019-12-01,44.67
EGY,2020-01-01,45.2
EGY,2020-02-01,46.38
EGY,2020-03-01,46.57
EGY,2020-04-01,47.15
EGY,2020-05-01,46.93
EGY,2020-06-01,44.89
EGY,2020-07-01,44.9
EGY,2020-08-01,44.34
EGY,2020-09-01,44.88
EGY,2020-10-01,45.1
EGY,2020-11-01,44.9
EGY,2020-12-01,44.0
EGY,2021-01-01,43.86
EGY,2021-02-01,44.08
EGY,2021-03-01,44.53
EGY,2021-04-01,44.53
EGY,2021-05-01,44.16
EGY,2021-06-01,44.36
EGY,2021-07-01,44.89
EGY,2021-08-01,44.97
EGY,2021-09-01,44.95
EGY,2021-10-01,45.38
EGY,2021-11-01,45.92
EGY,2021-12-01,46.44
EGY,2022-01-01,46.39
EGY,2022-02-01,46.38
EGY,2022-03-01,44.63
EGY,2022-04-01,40.86
EGY,2022-05-01,41.52
EGY,2022-06-01,41.0
EGY,2022-07-01,41.59
EGY,2022-08-01,41.16
EGY,2022-09-01,41.59
EGY,2022-10-01,40.29
EGY,2022-11-01,32.59
EGY,2022-12-01,31.49
EGY,2023-01-01,26.69
EGY,2023-02-01,25.34
EGY,2023-03-01,25.15
EGY,2023-04-01,24.82
EGY,2023-05-01,24.99
EGY,2023-06-01,25.16
EGY,2023-07-01,24.98
EGY,2023-08-01,25.34
EGY,2023-09-01,25.72
EGY,2023-10-01,25.95
EGY,2023-11-01,25.57
EGY,2023-12-01,25.41
EGY,2024-01-01,25.49
EGY,2024-02-01,25.71
EGY,2024-03-01,17.44
EGY,2024-04-01,16.73
EGY,2024-05-01,16.91
EGY,2024-06-01,16.76
EGY,2024-07-01,16.55
EGY,2024-08-01,16.09
EGY,2024-09-01,16.12
EGY,2024-10-01,16.31
EGY,2024-11-01,16.35
EGY,2024-12-01,16.13
EGY,2025-01-01,16.34
EGY,2025-02-01,16.19
EGY,2025-03-01,15.82
EGY,2025-04-01,15.37
EGY,2025-05-01,15.5
EGY,2025-06-01,15.37
ESP,1993-01-01,93.61
ESP,1993-02-01,93.39
ESP,1993-03-01,93.97
ESP,1993-04-01,93.44
ESP,1993-05-01,89.54
ESP,1993-06-01,87.24
ESP,1993-07-01,85.27
ESP,1993-08-01,83.3
ESP,1993-09-01,86.57
ESP,1993-10-01,87.03
ESP,1993-11-01,85.74
ESP,1993-12-01,84.34
ESP,1994-01-01,84.67
ESP,1994-02-01,85.95
ESP,1994-03-01,86.69
ESP,1994-04-01,87.94
ESP,1994-05-01,87.92
ESP,1994-06-01,88.63
ESP,1994-07-01,89.98
ESP,1994-08-01,89.67
ESP,1994-09-01,89.77
ESP,1994-10-01,90.25
ESP,1994-11-01,89.71
ESP,1994-12-01,88.83
ESP,1995-01-01,87.72
ESP,1995-02-01,88.49
ESP,1995-03-01,87.52
ESP,1995-04-01,89.25
ESP,1995-05-01,90.71
ESP,1995-06-01,91.37
ESP,1995-07-01,92.23
ESP,1995-08-01,91.67
ESP,1995-09-01,91.07
ESP,1995-10-01,91.88
ESP,1995-11-01,92.6
ESP,1995-12-01,93.05
ESP,1996-01-01,93.35
ESP,1996-02-01,93.41
ESP,1996-03-01,93.04
ESP,1996-04-01,92.97
ESP,1996-05-01,92.24
ESP,1996-06-01,91.43
